W,q,Q,cth,t,ds,stat,syst+,syst-,obs,unit,experiment
2.165000E+00,8.791849E-01,4.618789E-01,7.800000E-01,-2.952084E-01,3.961000E-01,2.450000E-02,4.495735E-02,4.495735E-02,ds/dcth,mb,clas2013
2.165000E+00,8.791849E-01,4.618789E-01,8.200000E-01,-2.627222E-01,4.712000E-01,2.860000E-02,5.348120E-02,5.348120E-02,ds/dcth,mb,clas2013
2.165000E+00,8.791849E-01,4.618789E-01,8.800000E-01,-2.139930E-01,5.722000E-01,3.710000E-02,6.494470E-02,6.494470E-02,ds/dcth,mb,clas2013
2.165000E+00,8.791849E-01,4.618789E-01,9.300000E-01,-1.733853E-01,6.367000E-01,6.000000E-02,7.226545E-02,7.226545E-02,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,-8.000000E-01,-1.706294E+00,1.950000E-02,5.800000E-03,2.213250E-03,2.213250E-03,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,-7.000000E-01,-1.617319E+00,2.520000E-02,5.900000E-03,2.860200E-03,2.860200E-03,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,-6.000000E-01,-1.528344E+00,2.910000E-02,6.000000E-03,3.302850E-03,3.302850E-03,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,-5.000000E-01,-1.439369E+00,3.260000E-02,6.300000E-03,3.700100E-03,3.700100E-03,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,-4.000000E-01,-1.350394E+00,4.030000E-02,6.400000E-03,4.574050E-03,4.574050E-03,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,-3.000000E-01,-1.261419E+00,3.860000E-02,5.700000E-03,4.381100E-03,4.381100E-03,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,-2.000000E-01,-1.172444E+00,4.010000E-02,5.600000E-03,4.551350E-03,4.551350E-03,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,-1.000000E-01,-1.083469E+00,5.340000E-02,6.600000E-03,6.060900E-03,6.060900E-03,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,0.000000E+00,-9.944936E-01,5.390000E-02,6.600000E-03,6.117650E-03,6.117650E-03,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,1.000000E-01,-9.055185E-01,6.370000E-02,7.300000E-03,7.229950E-03,7.229950E-03,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,2.000000E-01,-8.165434E-01,6.940000E-02,7.500000E-03,7.876900E-03,7.876900E-03,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,3.000000E-01,-7.275683E-01,1.043000E-01,9.800000E-03,1.183805E-02,1.183805E-02,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,3.700000E-01,-6.652857E-01,1.479000E-01,1.490000E-02,1.678665E-02,1.678665E-02,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,4.200000E-01,-6.207982E-01,1.692000E-01,1.600000E-02,1.920420E-02,1.920420E-02,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,4.700000E-01,-5.763106E-01,1.683000E-01,1.530000E-02,1.910205E-02,1.910205E-02,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,5.300000E-01,-5.229256E-01,2.182000E-01,1.880000E-02,2.476570E-02,2.476570E-02,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,5.700000E-01,-4.873355E-01,2.270000E-01,1.820000E-02,2.576450E-02,2.576450E-02,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,6.200000E-01,-4.428480E-01,2.623000E-01,1.960000E-02,2.977105E-02,2.977105E-02,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,6.700000E-01,-3.983604E-01,2.992000E-01,2.170000E-02,3.395920E-02,3.395920E-02,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,7.200000E-01,-3.538729E-01,3.657000E-01,2.600000E-02,4.150695E-02,4.150695E-02,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,7.800000E-01,-3.004878E-01,4.008000E-01,3.020000E-02,4.549080E-02,4.549080E-02,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,8.200000E-01,-2.648978E-01,5.098000E-01,3.710000E-02,5.786230E-02,5.786230E-02,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,8.800000E-01,-2.115127E-01,6.630000E-01,4.790000E-02,7.525050E-02,7.525050E-02,ds/dcth,mb,clas2013
2.195000E+00,8.969637E-01,4.959794E-01,9.300000E-01,-1.670252E-01,9.278000E-01,1.302000E-01,1.053053E-01,1.053053E-01,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,-8.000000E-01,-1.834346E+00,3.010000E-02,7.800000E-03,3.416350E-03,3.416350E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,-7.000000E-01,-1.737701E+00,3.300000E-02,6.500000E-03,3.745500E-03,3.745500E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,-6.000000E-01,-1.641055E+00,2.900000E-02,5.000000E-03,3.291500E-03,3.291500E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,-5.000000E-01,-1.544410E+00,3.450000E-02,5.800000E-03,3.915750E-03,3.915750E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,-4.000000E-01,-1.447764E+00,4.300000E-02,6.000000E-03,4.880500E-03,4.880500E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,-3.000000E-01,-1.351119E+00,3.750000E-02,5.500000E-03,4.256250E-03,4.256250E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,-2.000000E-01,-1.254473E+00,3.720000E-02,5.000000E-03,4.222200E-03,4.222200E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,-1.000000E-01,-1.157828E+00,3.640000E-02,5.000000E-03,4.131400E-03,4.131400E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,0.000000E+00,-1.061183E+00,4.290000E-02,6.000000E-03,4.869150E-03,4.869150E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,1.000000E-01,-9.645371E-01,5.040000E-02,5.900000E-03,5.720400E-03,5.720400E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,2.000000E-01,-8.678917E-01,7.260000E-02,7.800000E-03,8.240100E-03,8.240100E-03,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,3.000000E-01,-7.712462E-01,1.019000E-01,9.600000E-03,1.156565E-02,1.156565E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,3.700000E-01,-7.035944E-01,1.201000E-01,1.240000E-02,1.363135E-02,1.363135E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,4.200000E-01,-6.552717E-01,1.324000E-01,1.360000E-02,1.502740E-02,1.502740E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,4.700000E-01,-6.069490E-01,1.574000E-01,1.450000E-02,1.786490E-02,1.786490E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,5.300000E-01,-5.489618E-01,1.840000E-01,1.520000E-02,2.088400E-02,2.088400E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,5.700000E-01,-5.103036E-01,2.286000E-01,1.760000E-02,2.594610E-02,2.594610E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,6.200000E-01,-4.619809E-01,2.738000E-01,1.980000E-02,3.107630E-02,3.107630E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,6.700000E-01,-4.136582E-01,3.084000E-01,2.280000E-02,3.500340E-02,3.500340E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,7.200000E-01,-3.653355E-01,3.157000E-01,2.520000E-02,3.583195E-02,3.583195E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,7.800000E-01,-3.073482E-01,4.129000E-01,3.150000E-02,4.686415E-02,4.686415E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,8.200000E-01,-2.686900E-01,4.607000E-01,3.500000E-02,5.228945E-02,5.228945E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,8.800000E-01,-2.107028E-01,6.199000E-01,4.660000E-02,7.035865E-02,7.035865E-02,ds/dcth,mb,clas2013
2.225000E+00,9.146676E-01,5.283090E-01,9.300000E-01,-1.623801E-01,1.406900E+00,3.467000E-01,1.596831E-01,1.596831E-01,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,-8.000000E-01,-1.962866E+00,3.750000E-02,8.000000E-03,4.256250E-03,4.256250E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,-7.000000E-01,-1.858602E+00,3.450000E-02,5.900000E-03,3.915750E-03,3.915750E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,-6.000000E-01,-1.754338E+00,3.870000E-02,5.600000E-03,4.392450E-03,4.392450E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,-5.000000E-01,-1.650075E+00,4.170000E-02,5.900000E-03,4.732950E-03,4.732950E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,-4.000000E-01,-1.545811E+00,4.170000E-02,5.800000E-03,4.732950E-03,4.732950E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,-3.000000E-01,-1.441547E+00,4.070000E-02,5.600000E-03,4.619450E-03,4.619450E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,-2.000000E-01,-1.337283E+00,3.470000E-02,5.000000E-03,3.938450E-03,3.938450E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,-1.000000E-01,-1.233020E+00,3.490000E-02,5.200000E-03,3.961150E-03,3.961150E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,0.000000E+00,-1.128756E+00,4.650000E-02,6.000000E-03,5.277750E-03,5.277750E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,1.000000E-01,-1.024492E+00,6.190000E-02,6.600000E-03,7.025650E-03,7.025650E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,2.000000E-01,-9.202286E-01,7.780000E-02,7.800000E-03,8.830300E-03,8.830300E-03,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,3.000000E-01,-8.159649E-01,1.052000E-01,9.400000E-03,1.194020E-02,1.194020E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,3.700000E-01,-7.429803E-01,1.267000E-01,1.230000E-02,1.438045E-02,1.438045E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,4.200000E-01,-6.908484E-01,1.456000E-01,1.400000E-02,1.652560E-02,1.652560E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,4.700000E-01,-6.387165E-01,1.785000E-01,1.510000E-02,2.025975E-02,2.025975E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,5.300000E-01,-5.761583E-01,1.902000E-01,1.660000E-02,2.158770E-02,2.158770E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,5.700000E-01,-5.344528E-01,2.193000E-01,1.760000E-02,2.489055E-02,2.489055E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,6.200000E-01,-4.823210E-01,2.380000E-01,1.960000E-02,2.701300E-02,2.701300E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,6.700000E-01,-4.301891E-01,3.487000E-01,2.690000E-02,3.957745E-02,3.957745E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,7.200000E-01,-3.780573E-01,3.800000E-01,2.940000E-02,4.313000E-02,4.313000E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,7.800000E-01,-3.154990E-01,4.081000E-01,3.020000E-02,4.631935E-02,4.631935E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,8.200000E-01,-2.737935E-01,4.996000E-01,3.660000E-02,5.670460E-02,5.670460E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,8.800000E-01,-2.112353E-01,7.005000E-01,5.200000E-02,7.950675E-02,7.950675E-02,ds/dcth,mb,clas2013
2.255000E+00,9.322995E-01,5.591750E-01,9.200000E-01,-1.695298E-01,6.929000E-01,1.093000E-01,7.864415E-02,7.864415E-02,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,-8.000000E-01,-2.092073E+00,3.390000E-02,6.100000E-03,3.847650E-03,3.847650E-03,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,-7.000000E-01,-1.980215E+00,3.400000E-02,5.500000E-03,3.859000E-03,3.859000E-03,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,-6.000000E-01,-1.868358E+00,3.390000E-02,5.400000E-03,3.847650E-03,3.847650E-03,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,-5.000000E-01,-1.756501E+00,3.830000E-02,6.400000E-03,4.347050E-03,4.347050E-03,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,-4.000000E-01,-1.644644E+00,2.800000E-02,5.500000E-03,3.178000E-03,3.178000E-03,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,-3.000000E-01,-1.532787E+00,2.210000E-02,4.500000E-03,2.508350E-03,2.508350E-03,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,-2.000000E-01,-1.420929E+00,2.750000E-02,5.200000E-03,3.121250E-03,3.121250E-03,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,-1.000000E-01,-1.309072E+00,3.340000E-02,5.300000E-03,3.790900E-03,3.790900E-03,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,0.000000E+00,-1.197215E+00,4.460000E-02,5.900000E-03,5.062100E-03,5.062100E-03,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,1.000000E-01,-1.085358E+00,5.290000E-02,6.500000E-03,6.004150E-03,6.004150E-03,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,2.000000E-01,-9.735005E-01,7.920000E-02,9.200000E-03,8.989200E-03,8.989200E-03,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,3.000000E-01,-8.616433E-01,9.030000E-02,9.600000E-03,1.024905E-02,1.024905E-02,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,3.700000E-01,-7.833432E-01,1.096000E-01,1.230000E-02,1.243960E-02,1.243960E-02,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,4.200000E-01,-7.274146E-01,1.530000E-01,1.460000E-02,1.736550E-02,1.736550E-02,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,4.700000E-01,-6.714860E-01,1.636000E-01,1.540000E-02,1.856860E-02,1.856860E-02,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,5.300000E-01,-6.043717E-01,1.964000E-01,1.720000E-02,2.229140E-02,2.229140E-02,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,5.700000E-01,-5.596288E-01,2.101000E-01,1.870000E-02,2.384635E-02,2.384635E-02,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,6.200000E-01,-5.037002E-01,3.054000E-01,2.580000E-02,3.466290E-02,3.466290E-02,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,6.700000E-01,-4.477716E-01,3.057000E-01,2.590000E-02,3.469695E-02,3.469695E-02,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,7.200000E-01,-3.918430E-01,3.596000E-01,2.920000E-02,4.081460E-02,4.081460E-02,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,7.800000E-01,-3.247286E-01,4.052000E-01,3.130000E-02,4.599020E-02,4.599020E-02,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,8.200000E-01,-2.799857E-01,4.691000E-01,3.700000E-02,5.324285E-02,5.324285E-02,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,8.800000E-01,-2.128714E-01,7.040000E-01,5.590000E-02,7.990400E-02,7.990400E-02,ds/dcth,mb,clas2013
2.285000E+00,9.498623E-01,5.888075E-01,9.200000E-01,-1.681285E-01,6.668000E-01,1.207000E-01,7.568180E-02,7.568180E-02,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,-8.000000E-01,-2.222131E+00,3.160000E-02,6.600000E-03,3.586600E-03,3.586600E-03,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,-7.000000E-01,-2.102685E+00,3.460000E-02,6.300000E-03,3.927100E-03,3.927100E-03,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,-6.000000E-01,-1.983238E+00,3.240000E-02,5.600000E-03,3.677400E-03,3.677400E-03,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,-5.000000E-01,-1.863792E+00,3.610000E-02,6.100000E-03,4.097350E-03,4.097350E-03,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,-4.000000E-01,-1.744345E+00,2.790000E-02,5.300000E-03,3.166650E-03,3.166650E-03,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,-3.000000E-01,-1.624899E+00,2.570000E-02,4.600000E-03,2.916950E-03,2.916950E-03,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,-2.000000E-01,-1.505453E+00,2.600000E-02,5.100000E-03,2.951000E-03,2.951000E-03,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,-1.000000E-01,-1.386006E+00,2.920000E-02,4.600000E-03,3.314200E-03,3.314200E-03,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,0.000000E+00,-1.266560E+00,3.870000E-02,5.600000E-03,4.392450E-03,4.392450E-03,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,1.000000E-01,-1.147114E+00,4.530000E-02,6.000000E-03,5.141550E-03,5.141550E-03,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,2.000000E-01,-1.027667E+00,6.180000E-02,7.700000E-03,7.014300E-03,7.014300E-03,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,3.000000E-01,-9.082208E-01,8.800000E-02,9.600000E-03,9.988000E-03,9.988000E-03,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,3.700000E-01,-8.246083E-01,1.156000E-01,1.290000E-02,1.312060E-02,1.312060E-02,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,4.200000E-01,-7.648851E-01,1.223000E-01,1.320000E-02,1.388105E-02,1.388105E-02,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,4.700000E-01,-7.051619E-01,1.739000E-01,1.680000E-02,1.973765E-02,1.973765E-02,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,5.300000E-01,-6.334941E-01,1.952000E-01,1.820000E-02,2.215520E-02,2.215520E-02,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,5.700000E-01,-5.857156E-01,2.140000E-01,2.010000E-02,2.428900E-02,2.428900E-02,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,6.200000E-01,-5.259924E-01,2.518000E-01,2.310000E-02,2.857930E-02,2.857930E-02,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,6.700000E-01,-4.662692E-01,3.526000E-01,2.860000E-02,4.002010E-02,4.002010E-02,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,7.200000E-01,-4.065460E-01,3.550000E-01,2.920000E-02,4.029250E-02,4.029250E-02,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,7.800000E-01,-3.348782E-01,4.565000E-01,3.670000E-02,5.181275E-02,5.181275E-02,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,8.200000E-01,-2.870996E-01,6.053000E-01,4.820000E-02,6.870155E-02,6.870155E-02,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,8.800000E-01,-2.154318E-01,7.847000E-01,6.250000E-02,8.906345E-02,8.906345E-02,ds/dcth,mb,clas2013
2.315000E+00,9.673587E-01,6.173841E-01,9.200000E-01,-1.676532E-01,7.544000E-01,1.637000E-01,8.562440E-02,8.562440E-02,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,-8.000000E-01,-2.353167E+00,2.030000E-02,4.500000E-03,2.304050E-03,2.304050E-03,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,-7.000000E-01,-2.226120E+00,2.520000E-02,5.200000E-03,2.860200E-03,2.860200E-03,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,-6.000000E-01,-2.099074E+00,2.300000E-02,5.100000E-03,2.610500E-03,2.610500E-03,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,-5.000000E-01,-1.972027E+00,2.460000E-02,5.900000E-03,2.792100E-03,2.792100E-03,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,-4.000000E-01,-1.844980E+00,2.020000E-02,4.900000E-03,2.292700E-03,2.292700E-03,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,-3.000000E-01,-1.717933E+00,1.830000E-02,4.200000E-03,2.077050E-03,2.077050E-03,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,-2.000000E-01,-1.590886E+00,1.870000E-02,3.900000E-03,2.122450E-03,2.122450E-03,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,-1.000000E-01,-1.463839E+00,2.540000E-02,4.600000E-03,2.882900E-03,2.882900E-03,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,0.000000E+00,-1.336792E+00,2.600000E-02,4.700000E-03,2.951000E-03,2.951000E-03,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,1.000000E-01,-1.209745E+00,3.780000E-02,5.400000E-03,4.290300E-03,4.290300E-03,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,2.000000E-01,-1.082698E+00,5.230000E-02,7.000000E-03,5.936050E-03,5.936050E-03,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,3.000000E-01,-9.556509E-01,7.780000E-02,8.800000E-03,8.830300E-03,8.830300E-03,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,3.700000E-01,-8.667181E-01,9.450000E-02,1.180000E-02,1.072575E-02,1.072575E-02,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,4.200000E-01,-8.031946E-01,1.276000E-01,1.390000E-02,1.448260E-02,1.448260E-02,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,4.700000E-01,-7.396711E-01,1.513000E-01,1.540000E-02,1.717255E-02,1.717255E-02,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,5.300000E-01,-6.634430E-01,1.529000E-01,1.560000E-02,1.735415E-02,1.735415E-02,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,5.700000E-01,-6.126242E-01,2.116000E-01,2.080000E-02,2.401660E-02,2.401660E-02,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,6.200000E-01,-5.491007E-01,2.435000E-01,2.330000E-02,2.763725E-02,2.763725E-02,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,6.700000E-01,-4.855772E-01,2.595000E-01,2.270000E-02,2.945325E-02,2.945325E-02,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,7.200000E-01,-4.220538E-01,3.850000E-01,3.120000E-02,4.369750E-02,4.369750E-02,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,7.800000E-01,-3.458256E-01,4.625000E-01,3.730000E-02,5.249375E-02,5.249375E-02,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,8.200000E-01,-2.950068E-01,5.451000E-01,4.490000E-02,6.186885E-02,6.186885E-02,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,8.800000E-01,-2.187786E-01,7.262000E-01,6.280000E-02,8.242370E-02,8.242370E-02,ds/dcth,mb,clas2013
2.345000E+00,9.847912E-01,6.450451E-01,9.200000E-01,-1.679598E-01,6.064000E-01,7.540000E-02,6.882640E-02,6.882640E-02,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,-8.000000E-01,-2.485281E+00,1.920000E-02,4.700000E-03,2.179200E-03,2.179200E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,-7.000000E-01,-2.350610E+00,2.140000E-02,4.500000E-03,2.428900E-03,2.428900E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,-6.000000E-01,-2.215939E+00,2.660000E-02,5.200000E-03,3.019100E-03,3.019100E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,-5.000000E-01,-2.081268E+00,2.070000E-02,4.700000E-03,2.349450E-03,2.349450E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,-4.000000E-01,-1.946596E+00,1.910000E-02,4.500000E-03,2.167850E-03,2.167850E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,-3.000000E-01,-1.811925E+00,1.880000E-02,4.300000E-03,2.133800E-03,2.133800E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,-2.000000E-01,-1.677254E+00,2.140000E-02,4.100000E-03,2.428900E-03,2.428900E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,-1.000000E-01,-1.542582E+00,2.090000E-02,4.000000E-03,2.372150E-03,2.372150E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,0.000000E+00,-1.407911E+00,2.830000E-02,4.800000E-03,3.212050E-03,3.212050E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,1.000000E-01,-1.273240E+00,4.250000E-02,6.000000E-03,4.823750E-03,4.823750E-03,ds/dcth,mb,clas2013
