W,q,Q,cth,t,ds,stat,syst+,syst-,obs,unit,experiment
2.375000E+00,1.002162E+00,6.719036E-01,6.700000E-01,-5.056136E-01,3.546000E-01,2.850000E-02,3.953790E-02,3.953790E-02,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,7.200000E-01,-4.382780E-01,3.921000E-01,3.100000E-02,4.371915E-02,4.371915E-02,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,7.800000E-01,-3.574752E-01,5.002000E-01,3.870000E-02,5.577230E-02,5.577230E-02,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,8.200000E-01,-3.036067E-01,6.196000E-01,4.840000E-02,6.908540E-02,6.908540E-02,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,8.800000E-01,-2.228040E-01,6.865000E-01,5.170000E-02,7.654475E-02,7.654475E-02,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,9.200000E-01,-1.689354E-01,7.208000E-01,8.050000E-02,8.036920E-02,8.036920E-02,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,-7.900000E-01,-2.471814E+00,2.160000E-02,7.600000E-03,2.408400E-03,2.408400E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,-7.000000E-01,-2.350610E+00,1.790000E-02,4.700000E-03,1.995850E-03,1.995850E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,-6.000000E-01,-2.215939E+00,2.720000E-02,5.000000E-03,3.032800E-03,3.032800E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,-5.000000E-01,-2.081268E+00,2.590000E-02,4.600000E-03,2.887850E-03,2.887850E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,-4.000000E-01,-1.946596E+00,2.130000E-02,3.900000E-03,2.374950E-03,2.374950E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,-3.000000E-01,-1.811925E+00,2.900000E-02,4.100000E-03,3.233500E-03,3.233500E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,-2.000000E-01,-1.677254E+00,2.090000E-02,3.100000E-03,2.330350E-03,2.330350E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,-1.000000E-01,-1.542582E+00,2.280000E-02,3.100000E-03,2.542200E-03,2.542200E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,0.000000E+00,-1.407911E+00,2.840000E-02,3.500000E-03,3.166600E-03,3.166600E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,1.000000E-01,-1.273240E+00,3.910000E-02,3.900000E-03,4.359650E-03,4.359650E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,2.000000E-01,-1.138569E+00,6.170000E-02,5.200000E-03,6.879550E-03,6.879550E-03,ds/dcth,mb,clas2013
2.375000E+00,1.002162E+00,6.719036E-01,3.000000E-01,-1.003897E+00,8.300000E-02,6.100000E-03,9.254500E-03,9.254500E-03,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,3.700000E-01,-9.241019E-01,1.113000E-01,1.070000E-02,1.240995E-02,1.240995E-02,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,4.200000E-01,-8.554920E-01,1.298000E-01,1.190000E-02,1.447270E-02,1.447270E-02,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,4.700000E-01,-7.868821E-01,1.345000E-01,1.310000E-02,1.499675E-02,1.499675E-02,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,5.300000E-01,-7.045503E-01,1.584000E-01,1.530000E-02,1.766160E-02,1.766160E-02,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,5.700000E-01,-6.496624E-01,2.105000E-01,1.910000E-02,2.347075E-02,2.347075E-02,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,6.200000E-01,-5.810525E-01,2.274000E-01,1.950000E-02,2.535510E-02,2.535510E-02,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,6.700000E-01,-5.124426E-01,2.922000E-01,2.380000E-02,3.258030E-02,3.258030E-02,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,7.200000E-01,-4.438327E-01,3.547000E-01,3.030000E-02,3.954905E-02,3.954905E-02,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,7.800000E-01,-3.615009E-01,4.429000E-01,3.900000E-02,4.938335E-02,4.938335E-02,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,8.200000E-01,-3.066130E-01,5.697000E-01,4.690000E-02,6.352155E-02,6.352155E-02,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,8.800000E-01,-2.242811E-01,7.270000E-01,6.070000E-02,8.106050E-02,8.106050E-02,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,9.200000E-01,-1.693932E-01,9.876000E-01,1.172000E-01,1.101174E-01,1.101174E-01,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,-8.000000E-01,-2.529573E+00,1.690000E-02,1.160000E-02,1.884350E-03,1.884350E-03,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,-7.000000E-01,-2.392353E+00,2.300000E-02,5.500000E-03,2.564500E-03,2.564500E-03,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,-6.000000E-01,-2.255133E+00,2.320000E-02,4.800000E-03,2.586800E-03,2.586800E-03,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,-5.000000E-01,-2.117914E+00,2.380000E-02,4.700000E-03,2.653700E-03,2.653700E-03,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,-4.000000E-01,-1.980694E+00,1.540000E-02,3.300000E-03,1.717100E-03,1.717100E-03,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,-3.000000E-01,-1.843474E+00,2.680000E-02,4.000000E-03,2.988200E-03,2.988200E-03,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,-2.000000E-01,-1.706254E+00,2.640000E-02,3.800000E-03,2.943600E-03,2.943600E-03,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,-1.000000E-01,-1.569035E+00,2.400000E-02,3.300000E-03,2.676000E-03,2.676000E-03,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,0.000000E+00,-1.431815E+00,2.850000E-02,3.600000E-03,3.177750E-03,3.177750E-03,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,1.000000E-01,-1.294595E+00,3.810000E-02,4.000000E-03,4.248150E-03,4.248150E-03,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,2.000000E-01,-1.157375E+00,5.190000E-02,4.900000E-03,5.786850E-03,5.786850E-03,ds/dcth,mb,clas2013
2.385000E+00,1.007939E+00,6.806945E-01,3.000000E-01,-1.020156E+00,7.510000E-02,5.900000E-03,8.373650E-03,8.373650E-03,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,3.700000E-01,-9.386599E-01,9.180000E-02,1.000000E-02,1.023570E-02,1.023570E-02,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,4.200000E-01,-8.687738E-01,1.130000E-01,1.150000E-02,1.259950E-02,1.259950E-02,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,4.700000E-01,-7.988876E-01,1.533000E-01,1.510000E-02,1.709295E-02,1.709295E-02,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,5.300000E-01,-7.150243E-01,1.555000E-01,1.570000E-02,1.733825E-02,1.733825E-02,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,5.700000E-01,-6.591153E-01,2.013000E-01,1.860000E-02,2.244495E-02,2.244495E-02,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,6.200000E-01,-5.892292E-01,2.367000E-01,2.130000E-02,2.639205E-02,2.639205E-02,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,6.700000E-01,-5.193430E-01,3.336000E-01,2.830000E-02,3.719640E-02,3.719640E-02,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,7.200000E-01,-4.494569E-01,4.117000E-01,3.230000E-02,4.590455E-02,4.590455E-02,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,7.800000E-01,-3.655935E-01,4.792000E-01,3.810000E-02,5.343080E-02,5.343080E-02,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,8.200000E-01,-3.096846E-01,5.858000E-01,4.490000E-02,6.531670E-02,6.531670E-02,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,8.800000E-01,-2.258212E-01,7.629000E-01,5.970000E-02,8.506335E-02,8.506335E-02,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,9.200000E-01,-1.699123E-01,7.967000E-01,1.750000E-01,8.883205E-02,8.883205E-02,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,-8.000000E-01,-2.573996E+00,2.390000E-02,1.710000E-02,2.664850E-03,2.664850E-03,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,-7.000000E-01,-2.434224E+00,1.200000E-02,4.200000E-03,1.338000E-03,1.338000E-03,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,-6.000000E-01,-2.294451E+00,1.880000E-02,4.600000E-03,2.096200E-03,2.096200E-03,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,-5.000000E-01,-2.154679E+00,1.770000E-02,4.200000E-03,1.973550E-03,1.973550E-03,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,-4.000000E-01,-2.014907E+00,1.590000E-02,3.700000E-03,1.772850E-03,1.772850E-03,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,-3.000000E-01,-1.875134E+00,2.060000E-02,3.800000E-03,2.296900E-03,2.296900E-03,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,-2.000000E-01,-1.735362E+00,2.560000E-02,3.900000E-03,2.854400E-03,2.854400E-03,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,-1.000000E-01,-1.595590E+00,2.950000E-02,3.900000E-03,3.289250E-03,3.289250E-03,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,0.000000E+00,-1.455817E+00,3.160000E-02,3.900000E-03,3.523400E-03,3.523400E-03,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,1.000000E-01,-1.316045E+00,4.080000E-02,4.300000E-03,4.549200E-03,4.549200E-03,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,2.000000E-01,-1.176273E+00,4.980000E-02,4.900000E-03,5.552700E-03,5.552700E-03,ds/dcth,mb,clas2013
2.395000E+00,1.013710E+00,6.894097E-01,3.000000E-01,-1.036501E+00,7.300000E-02,6.000000E-03,8.139500E-03,8.139500E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,3.700000E-01,-9.533006E-01,9.560000E-02,1.080000E-02,1.065940E-02,1.065940E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,4.200000E-01,-8.821360E-01,1.080000E-01,1.180000E-02,1.204200E-02,1.204200E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,4.700000E-01,-8.109714E-01,1.316000E-01,1.440000E-02,1.467340E-02,1.467340E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,5.300000E-01,-7.255739E-01,1.603000E-01,1.840000E-02,1.787345E-02,1.787345E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,5.700000E-01,-6.686422E-01,2.099000E-01,2.120000E-02,2.340385E-02,2.340385E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,6.200000E-01,-5.974776E-01,2.809000E-01,2.540000E-02,3.132035E-02,3.132035E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,6.700000E-01,-5.263130E-01,2.777000E-01,2.550000E-02,3.096355E-02,3.096355E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,7.200000E-01,-4.551484E-01,4.233000E-01,3.430000E-02,4.719795E-02,4.719795E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,7.800000E-01,-3.697509E-01,4.894000E-01,4.200000E-02,5.456810E-02,5.456810E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,8.200000E-01,-3.128192E-01,5.962000E-01,4.960000E-02,6.647630E-02,6.647630E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,8.800000E-01,-2.274217E-01,7.641000E-01,6.210000E-02,8.519715E-02,8.519715E-02,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,9.200000E-01,-1.704900E-01,9.840000E-01,1.148000E-01,1.097160E-01,1.097160E-01,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,-8.000000E-01,-2.618552E+00,1.390000E-02,7.000000E-03,1.549850E-03,1.549850E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,-7.000000E-01,-2.476223E+00,1.640000E-02,5.900000E-03,1.828600E-03,1.828600E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,-6.000000E-01,-2.333894E+00,1.940000E-02,4.800000E-03,2.163100E-03,2.163100E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,-5.000000E-01,-2.191565E+00,2.140000E-02,4.900000E-03,2.386100E-03,2.386100E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,-4.000000E-01,-2.049235E+00,1.520000E-02,3.800000E-03,1.694800E-03,1.694800E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,-3.000000E-01,-1.906906E+00,1.720000E-02,3.400000E-03,1.917800E-03,1.917800E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,-2.000000E-01,-1.764577E+00,1.830000E-02,3.400000E-03,2.040450E-03,2.040450E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,-1.000000E-01,-1.622248E+00,2.430000E-02,3.700000E-03,2.709450E-03,2.709450E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,0.000000E+00,-1.479919E+00,2.150000E-02,3.400000E-03,2.397250E-03,2.397250E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,1.000000E-01,-1.337589E+00,3.470000E-02,4.200000E-03,3.869050E-03,3.869050E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,2.000000E-01,-1.195260E+00,5.220000E-02,5.500000E-03,5.820300E-03,5.820300E-03,ds/dcth,mb,clas2013
2.405000E+00,1.019474E+00,6.980520E-01,3.000000E-01,-1.052931E+00,7.940000E-02,6.700000E-03,8.853100E-03,8.853100E-03,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,3.700000E-01,-9.680229E-01,1.034000E-01,1.110000E-02,1.152910E-02,1.152910E-02,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,4.200000E-01,-8.955776E-01,1.072000E-01,1.110000E-02,1.195280E-02,1.195280E-02,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,4.700000E-01,-8.231322E-01,1.331000E-01,1.330000E-02,1.484065E-02,1.484065E-02,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,5.300000E-01,-7.361978E-01,1.383000E-01,1.530000E-02,1.542045E-02,1.542045E-02,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,5.700000E-01,-6.782415E-01,1.885000E-01,1.940000E-02,2.101775E-02,2.101775E-02,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,6.200000E-01,-6.057961E-01,2.426000E-01,2.190000E-02,2.704990E-02,2.704990E-02,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,6.700000E-01,-5.333507E-01,2.912000E-01,2.690000E-02,3.246880E-02,3.246880E-02,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,7.200000E-01,-4.609054E-01,3.520000E-01,3.280000E-02,3.924800E-02,3.924800E-02,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,7.800000E-01,-3.739709E-01,4.586000E-01,3.920000E-02,5.113390E-02,5.113390E-02,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,8.200000E-01,-3.160146E-01,5.477000E-01,4.860000E-02,6.106855E-02,6.106855E-02,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,8.800000E-01,-2.290802E-01,7.944000E-01,6.080000E-02,8.857560E-02,8.857560E-02,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,9.200000E-01,-1.711239E-01,7.977000E-01,9.210000E-02,8.894355E-02,8.894355E-02,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,-8.000000E-01,-2.663244E+00,1.290000E-02,9.500000E-03,1.438350E-03,1.438350E-03,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,-7.000000E-01,-2.518354E+00,1.000000E-02,3.600000E-03,1.115000E-03,1.115000E-03,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,-6.000000E-01,-2.373463E+00,1.470000E-02,3.900000E-03,1.639050E-03,1.639050E-03,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,-5.000000E-01,-2.228572E+00,1.790000E-02,4.300000E-03,1.995850E-03,1.995850E-03,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,-4.000000E-01,-2.083682E+00,1.690000E-02,3.800000E-03,1.884350E-03,1.884350E-03,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,-3.000000E-01,-1.938791E+00,2.000000E-02,3.800000E-03,2.230000E-03,2.230000E-03,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,-2.000000E-01,-1.793900E+00,1.350000E-02,2.700000E-03,1.505250E-03,1.505250E-03,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,-1.000000E-01,-1.649009E+00,2.310000E-02,3.400000E-03,2.575650E-03,2.575650E-03,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,0.000000E+00,-1.504119E+00,3.440000E-02,4.100000E-03,3.835600E-03,3.835600E-03,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,1.000000E-01,-1.359228E+00,3.480000E-02,4.000000E-03,3.880200E-03,3.880200E-03,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,2.000000E-01,-1.214337E+00,6.030000E-02,5.600000E-03,6.723450E-03,6.723450E-03,ds/dcth,mb,clas2013
2.415000E+00,1.025232E+00,7.066241E-01,3.000000E-01,-1.069446E+00,7.130000E-02,6.200000E-03,7.949950E-03,7.949950E-03,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,3.700000E-01,-9.828259E-01,9.510000E-02,9.900000E-03,1.060365E-02,1.060365E-02,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,4.200000E-01,-9.090973E-01,1.244000E-01,1.220000E-02,1.387060E-02,1.387060E-02,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,4.700000E-01,-8.353688E-01,1.489000E-01,1.400000E-02,1.660235E-02,1.660235E-02,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,5.300000E-01,-7.468945E-01,1.832000E-01,1.730000E-02,2.042680E-02,2.042680E-02,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,5.700000E-01,-6.879116E-01,2.268000E-01,2.040000E-02,2.528820E-02,2.528820E-02,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,6.200000E-01,-6.141830E-01,2.876000E-01,2.360000E-02,3.206740E-02,3.206740E-02,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,6.700000E-01,-5.404545E-01,2.961000E-01,2.470000E-02,3.301515E-02,3.301515E-02,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,7.200000E-01,-4.667259E-01,4.236000E-01,3.380000E-02,4.723140E-02,4.723140E-02,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,7.800000E-01,-3.782516E-01,4.442000E-01,3.930000E-02,4.952830E-02,4.952830E-02,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,8.200000E-01,-3.192688E-01,6.156000E-01,4.910000E-02,6.863940E-02,6.863940E-02,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,8.800000E-01,-2.307945E-01,9.275000E-01,6.840000E-02,1.034163E-01,1.034163E-01,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,9.200000E-01,-1.718116E-01,9.201000E-01,1.687000E-01,1.025912E-01,1.025912E-01,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,-7.900000E-01,-2.693329E+00,1.410000E-02,5.800000E-03,1.572150E-03,1.572150E-03,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,-6.900000E-01,-2.545872E+00,1.340000E-02,4.700000E-03,1.494100E-03,1.494100E-03,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,-6.000000E-01,-2.413160E+00,1.380000E-02,3.700000E-03,1.538700E-03,1.538700E-03,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,-5.000000E-01,-2.265703E+00,1.830000E-02,4.100000E-03,2.040450E-03,2.040450E-03,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,-4.000000E-01,-2.118246E+00,2.490000E-02,4.700000E-03,2.776350E-03,2.776350E-03,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,-3.000000E-01,-1.970789E+00,2.330000E-02,3.800000E-03,2.597950E-03,2.597950E-03,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,-2.000000E-01,-1.823332E+00,2.970000E-02,4.100000E-03,3.311550E-03,3.311550E-03,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,-1.000000E-01,-1.675874E+00,2.280000E-02,3.300000E-03,2.542200E-03,2.542200E-03,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,0.000000E+00,-1.528417E+00,2.510000E-02,3.400000E-03,2.798650E-03,2.798650E-03,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,1.000000E-01,-1.380960E+00,3.380000E-02,3.700000E-03,3.768700E-03,3.768700E-03,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,2.000000E-01,-1.233503E+00,5.340000E-02,5.100000E-03,5.954100E-03,5.954100E-03,ds/dcth,mb,clas2013
2.425000E+00,1.030984E+00,7.151284E-01,3.000000E-01,-1.086046E+00,8.590000E-02,6.500000E-03,9.577850E-03,9.577850E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,3.700000E-01,-9.977087E-01,9.780000E-02,1.070000E-02,1.090470E-02,1.090470E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,4.200000E-01,-9.226944E-01,1.254000E-01,1.250000E-02,1.398210E-02,1.398210E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,4.700000E-01,-8.476800E-01,1.282000E-01,1.320000E-02,1.429430E-02,1.429430E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,5.300000E-01,-7.576628E-01,1.721000E-01,1.780000E-02,1.918915E-02,1.918915E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,5.700000E-01,-6.976513E-01,2.040000E-01,2.070000E-02,2.274600E-02,2.274600E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,6.200000E-01,-6.226370E-01,2.348000E-01,2.120000E-02,2.618020E-02,2.618020E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,6.700000E-01,-5.476226E-01,2.883000E-01,2.610000E-02,3.214545E-02,3.214545E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,7.200000E-01,-4.726083E-01,3.318000E-01,3.120000E-02,3.699570E-02,3.699570E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,7.800000E-01,-3.825911E-01,4.944000E-01,4.370000E-02,5.512560E-02,5.512560E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,8.200000E-01,-3.225796E-01,6.495000E-01,5.300000E-02,7.241925E-02,7.241925E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,8.800000E-01,-2.325624E-01,8.417000E-01,6.490000E-02,9.384955E-02,9.384955E-02,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,9.200000E-01,-1.725509E-01,9.575000E-01,1.516000E-01,1.067613E-01,1.067613E-01,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,-7.900000E-01,-2.738042E+00,1.410000E-02,5.700000E-03,1.572150E-03,1.572150E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,-7.000000E-01,-2.603016E+00,1.270000E-02,4.000000E-03,1.416050E-03,1.416050E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,-6.000000E-01,-2.452987E+00,1.420000E-02,3.800000E-03,1.583300E-03,1.583300E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,-5.100000E-01,-2.317961E+00,1.770000E-02,4.400000E-03,1.973550E-03,1.973550E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,-4.000000E-01,-2.152930E+00,1.550000E-02,3.700000E-03,1.728250E-03,1.728250E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,-3.000000E-01,-2.002901E+00,2.310000E-02,4.000000E-03,2.575650E-03,2.575650E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,-2.000000E-01,-1.852872E+00,1.840000E-02,3.200000E-03,2.051600E-03,2.051600E-03,ds/dcth,mb,clas2013
2.435000E+00,1.036729E+00,7.235675E-01,-1.000000E-01,-1.702844E+00,2.070000E-02,3.200000E-03,2.308050E-03,2.308050E-03,ds/dcth,mb,clas2013
